,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,1653,2328,-1,
1,2,1,1,0,0,0,144,1905,31,328,-1,
2,3,1,1,1,0,0,144,1905,31,328,-1,
3,4,1,1,1,1,0,144,1905,31,328,-1,
4,5,1,1,1,1,1,144,2179,30,54,95,EP
5,5,1,1,1,1,2,144,2142,31,21,95,3
6,5,1,1,1,1,3,144,2055,31,71,94,363
7,5,1,1,1,1,4,144,1968,31,72,91,416
8,5,1,1,1,1,5,144,1905,30,50,90,A1
9,2,1,2,0,0,0,429,170,71,41,-1,
10,3,1,2,1,0,0,429,170,71,41,-1,
11,4,1,2,1,1,0,429,170,71,11,-1,
12,5,1,2,1,1,1,429,170,71,11,96,Patentamt
13,4,1,2,1,2,0,429,196,63,15,-1,
14,5,1,2,1,2,1,429,196,63,15,95,European
15,2,1,3,0,0,0,429,212,89,12,-1,
16,3,1,3,1,0,0,429,212,89,12,-1,
17,4,1,3,1,1,0,429,212,89,12,-1,
18,5,1,3,1,1,1,429,213,43,11,97,Patent
19,5,1,3,1,1,2,478,212,40,12,96,Office
20,2,1,4,0,0,0,429,239,1031,44,-1,
21,3,1,4,1,0,0,429,239,1031,44,-1,
22,4,1,4,1,1,0,429,239,1031,44,-1,
23,5,1,4,1,1,1,429,239,109,28,21,sateen
24,5,1,4,1,1,2,1002,256,44,27,87,(11)
25,5,1,4,1,1,3,1146,245,52,32,95,EP
26,5,1,4,1,1,4,1214,245,20,32,93,3
27,5,1,4,1,1,5,1249,245,68,32,93,363
28,5,1,4,1,1,6,1331,245,69,32,90,416
29,5,1,4,1,1,7,1413,245,47,32,86,A1
30,2,1,5,0,0,0,281,136,274,150,-1,
31,3,1,5,1,0,0,281,136,274,150,-1,
32,4,1,5,1,1,0,281,136,274,150,-1,
33,5,1,5,1,1,1,281,136,274,150,95, 
34,2,1,6,0,0,0,225,314,1165,162,-1,
35,3,1,6,1,0,0,225,314,1165,162,-1,
36,4,1,6,1,1,0,225,314,907,36,-1,
37,5,1,6,1,1,1,225,324,45,26,96,(12)
38,5,1,6,1,1,2,559,314,230,31,90,EUROPAISCHE
39,5,1,6,1,1,3,802,319,330,26,90,PATENTANMELDUNG
40,4,1,6,1,2,0,225,395,763,26,-1,
41,5,1,6,1,2,1,225,395,45,26,92,(43)
42,5,1,6,1,2,2,285,397,222,23,90,Verdffentlichungstag:
43,5,1,6,1,2,3,862,395,44,26,67,(51)
44,5,1,6,1,2,4,923,397,25,18,93,Int
45,5,1,6,1,2,5,955,397,33,18,65,Cl:
46,4,1,6,1,3,0,286,425,1104,23,-1,
47,5,1,6,1,3,1,286,430,117,18,89,22.08.2018
48,5,1,6,1,3,2,426,430,121,18,91,Patentblatt
49,5,1,6,1,3,3,555,430,85,18,96,2018/34
50,5,1,6,1,3,4,921,428,60,18,38,AG61F
51,5,1,6,1,3,5,988,428,32,18,85,9101
52,5,1,6,1,3,6,1022,425,83,21,88,(2006.01)
53,5,1,6,1,3,7,1192,428,60,18,43,A61F
54,5,1,6,1,3,8,1259,428,58,18,74,91008
55,5,1,6,1,3,9,1323,425,67,16,82,(2006.07)
56,4,1,6,1,4,0,921,455,196,21,-1,
57,5,1,6,1,4,1,921,458,58,18,60,A61F
58,5,1,6,1,4,2,987,458,57,18,75,9/009
59,5,1,6,1,4,3,1050,455,67,16,78,(2006.01)
60,2,1,7,0,0,0,225,493,379,26,-1,
61,3,1,7,1,0,0,225,493,379,26,-1,
62,4,1,7,1,1,0,225,493,379,26,-1,
63,5,1,7,1,1,1,225,493,45,26,93,(21)
64,5,1,7,1,1,2,285,495,186,18,91,Anmeldenummer:
65,5,1,7,1,1,3,481,495,123,18,92,18157424.5
66,2,1,8,0,0,0,225,559,319,26,-1,
67,3,1,8,1,0,0,225,559,319,26,-1,
68,4,1,8,1,1,0,225,559,319,26,-1,
69,5,1,8,1,1,1,225,559,45,26,93,(22)
70,5,1,8,1,1,2,285,561,131,23,92,Anmeldetag:
71,5,1,8,1,1,3,426,561,118,18,96,21.01.2010
72,2,1,9,0,0,0,224,613,1243,4,-1,
73,3,1,9,1,0,0,224,613,1243,4,-1,
74,4,1,9,1,1,0,224,613,1243,4,-1,
75,5,1,9,1,1,1,224,613,1243,4,95, 
76,2,1,10,0,0,0,225,631,930,157,-1,
77,3,1,10,1,0,0,225,631,930,157,-1,
78,4,1,10,1,1,0,225,631,784,27,-1,
79,5,1,10,1,1,1,225,631,45,27,93,(84)
80,5,1,10,1,1,2,286,633,100,19,93,Benannte
81,5,1,10,1,1,3,393,633,174,23,92,Vertragsstaaten:
82,5,1,10,1,1,4,862,631,44,27,90,(72)
83,5,1,10,1,1,5,923,633,86,19,89,Erfinder:
84,4,1,10,1,2,0,285,666,870,23,-1,
85,5,1,10,1,2,1,285,666,31,18,93,AT
86,5,1,10,1,2,2,324,666,31,18,93,BE
87,5,1,10,1,2,3,364,666,33,18,96,BG
88,5,1,10,1,2,4,406,666,31,18,96,CH
89,5,1,10,1,2,5,447,666,31,18,96,CY
90,5,1,10,1,2,6,486,666,30,18,96,CZ
91,5,1,10,1,2,7,525,666,30,18,96,DE
92,5,1,10,1,2,8,565,666,32,18,94,DK
93,5,1,10,1,2,9,605,666,29,18,94,EE
94,5,1,10,1,2,10,644,666,29,18,91,ES
95,5,1,10,1,2,11,682,666,99,18,89,FIFRGB
96,5,1,10,1,2,12,789,666,35,18,95,GR
97,5,1,10,1,2,13,898,671,7,8,39,«
98,5,1,10,1,2,14,922,666,139,18,91,"STOBRAWA,"
99,5,1,10,1,2,15,1063,666,92,23,96,Gregor
100,4,1,10,1,3,0,286,699,816,23,-1,
101,5,1,10,1,3,1,286,699,33,18,94,HR
102,5,1,10,1,3,2,327,699,13,18,77,HU
103,5,1,10,1,3,3,344,699,43,18,77,IE
104,5,1,10,1,3,4,396,699,20,18,77,IS
105,5,1,10,1,3,5,425,699,19,18,78,IT
106,5,1,10,1,3,6,452,699,54,18,78,LILT
107,5,1,10,1,3,7,514,699,29,18,94,LU
108,5,1,10,1,3,8,552,699,29,18,94,LV
109,5,1,10,1,3,9,589,699,34,18,95,MC
110,5,1,10,1,3,10,632,699,35,18,95,MK
111,5,1,10,1,3,11,675,699,33,18,93,MT
112,5,1,10,1,3,12,716,699,29,18,92,NL
113,5,1,10,1,3,13,754,699,33,18,92,NO
114,5,1,10,1,3,14,795,699,28,18,94,PL
115,5,1,10,1,3,15,922,699,64,18,96,07743
116,5,1,10,1,3,16,994,699,54,18,96,Jena
117,5,1,10,1,3,17,1056,699,46,23,96,(DE)
118,4,1,10,1,4,0,286,732,825,22,-1,
119,5,1,10,1,4,1,286,732,29,18,93,PT
120,5,1,10,1,4,2,323,732,33,18,93,RO
121,5,1,10,1,4,3,365,732,30,18,96,SE
122,5,1,10,1,4,4,404,732,61,18,92,SISK
123,5,1,10,1,4,5,473,732,33,18,91,SM
124,5,1,10,1,4,6,515,732,30,18,93,TR
125,5,1,10,1,4,7,898,737,7,8,44,¢
126,5,1,10,1,4,8,923,732,125,22,90,"BISCHOFF,"
127,5,1,10,1,4,9,1058,732,53,18,96,Mark
128,4,1,10,1,5,0,922,765,180,23,-1,
129,5,1,10,1,5,1,922,765,64,18,95,07749
130,5,1,10,1,5,2,994,765,54,18,96,Jena
131,5,1,10,1,5,3,1056,765,46,23,96,(DE)
132,2,1,11,0,0,0,225,795,1240,59,-1,
133,3,1,11,1,0,0,225,795,1240,59,-1,
134,4,1,11,1,1,0,225,795,491,27,-1,
135,5,1,11,1,1,1,225,795,45,27,93,(30)
136,5,1,11,1,1,2,286,797,86,19,90,Prioritat:
